word,domain,type,note
몇,QUANTIFIERS,determiner,quantity
약간,QUANTIFIERS,determiner,quantity
어떤,QUANTIFIERS,determiner,quantity
일부,QUANTIFIERS,determiner,quantity
불특정,QUANTIFIERS,determiner,quantity
수개,QUANTIFIERS,determiner,quantity
몇몇,QUANTIFIERS,determiner,quantity
부분적,QUANTIFIERS,determiner,quantity
모든,QUANTIFIERS,determiner,quantity
전부,QUANTIFIERS,determiner,quantity
모두,QUANTIFIERS,determiner,quantity
전체,QUANTIFIERS,determiner,quantity
완전한,QUANTIFIERS,determiner,quantity
총,QUANTIFIERS,determiner,quantity
각각,QUANTIFIERS,determiner,quantity
다,QUANTIFIERS,determiner,quantity
전,QUANTIFIERS,determiner,quantity
많은,QUANTIFIERS,determiner,quantity
다수,QUANTIFIERS,determiner,quantity
풍부한,QUANTIFIERS,determiner,quantity
상당한,QUANTIFIERS,determiner,quantity
충분한,QUANTIFIERS,determiner,quantity
다량,QUANTIFIERS,determiner,quantity
수량,QUANTIFIERS,determiner,quantity
대량,QUANTIFIERS,determiner,quantity
적은,QUANTIFIERS,determiner,quantity
소량,QUANTIFIERS,determiner,quantity
미량,QUANTIFIERS,determiner,quantity
부족한,QUANTIFIERS,determiner,quantity
희소한,QUANTIFIERS,determiner,quantity
한정된,QUANTIFIERS,determiner,quantity
드문,QUANTIFIERS,determiner,quantity
불충분한,QUANTIFIERS,determiner,quantity
좋은,EVALUATORS,adjective,evaluation
긍정적,EVALUATORS,adjective,evaluation
훌륭한,EVALUATORS,adjective,evaluation
우수한,EVALUATORS,adjective,evaluation
바람직한,EVALUATORS,adjective,evaluation
유익한,EVALUATORS,adjective,evaluation
양호한,EVALUATORS,adjective,evaluation
적절한,EVALUATORS,adjective,evaluation
건강한,EVALUATORS,adjective,evaluation
올바른,EVALUATORS,adjective,evaluation
나쁜,EVALUATORS,adjective,evaluation
부정적,EVALUATORS,adjective,evaluation
해로운,EVALUATORS,adjective,evaluation
열등한,EVALUATORS,adjective,evaluation
그릇된,EVALUATORS,adjective,evaluation
악한,EVALUATORS,adjective,evaluation
불리한,EVALUATORS,adjective,evaluation
결함있는,EVALUATORS,adjective,evaluation
악덕,EVALUATORS,adjective,evaluation
부적절한,EVALUATORS,adjective,evaluation
큰,DESCRIPTORS,adjective,property
거대한,DESCRIPTORS,adjective,property
방대한,DESCRIPTORS,adjective,property
광대한,DESCRIPTORS,adjective,property
막대한,DESCRIPTORS,adjective,property
엄청난,DESCRIPTORS,adjective,property
상당한,DESCRIPTORS,adjective,property
주요한,DESCRIPTORS,adjective,property
중요한,DESCRIPTORS,adjective,property
크기,DESCRIPTORS,adjective,property
작은,DESCRIPTORS,adjective,property
미세한,DESCRIPTORS,adjective,property
소형,DESCRIPTORS,adjective,property
미니,DESCRIPTORS,adjective,property
경미한,DESCRIPTORS,adjective,property
근소한,DESCRIPTORS,adjective,property
미미한,DESCRIPTORS,adjective,property
왜소한,DESCRIPTORS,adjective,property
생각,MENTAL_PREDICATES,verb,cognition
사고,MENTAL_PREDICATES,verb,cognition
믿다,MENTAL_PREDICATES,verb,cognition
여기다,MENTAL_PREDICATES,verb,cognition
고려하다,MENTAL_PREDICATES,verb,cognition
사색하다,MENTAL_PREDICATES,verb,cognition
숙고하다,MENTAL_PREDICATES,verb,cognition
추론하다,MENTAL_PREDICATES,verb,cognition
가정하다,MENTAL_PREDICATES,verb,cognition
상상하다,MENTAL_PREDICATES,verb,cognition
알다,MENTAL_PREDICATES,verb,cognition
지식,MENTAL_PREDICATES,verb,cognition
이해,MENTAL_PREDICATES,verb,cognition
알아차리다,MENTAL_PREDICATES,verb,cognition
인식하다,MENTAL_PREDICATES,verb,cognition
깨닫다,MENTAL_PREDICATES,verb,cognition
파악하다,MENTAL_PREDICATES,verb,cognition
익숙하다,MENTAL_PREDICATES,verb,cognition
통찰,MENTAL_PREDICATES,verb,cognition
지혜,MENTAL_PREDICATES,verb,cognition
원하다,MENTAL_PREDICATES,verb,cognition
바라다,MENTAL_PREDICATES,verb,cognition
욕망,MENTAL_PREDICATES,verb,cognition
소망,MENTAL_PREDICATES,verb,cognition
갈망,MENTAL_PREDICATES,verb,cognition
필요,MENTAL_PREDICATES,verb,cognition
희망,MENTAL_PREDICATES,verb,cognition
의지,MENTAL_PREDICATES,verb,cognition
의욕,MENTAL_PREDICATES,verb,cognition
동기,MENTAL_PREDICATES,verb,cognition
원하지않다,MENTAL_PREDICATES,verb,cognition
거부,MENTAL_PREDICATES,verb,cognition
싫다,MENTAL_PREDICATES,verb,cognition
반대,MENTAL_PREDICATES,verb,cognition
꺼리다,MENTAL_PREDICATES,verb,cognition
회피,MENTAL_PREDICATES,verb,cognition
거절,MENTAL_PREDICATES,verb,cognition
바라지않다,MENTAL_PREDICATES,verb,cognition
느끼다,MENTAL_PREDICATES,verb,cognition
감각,MENTAL_PREDICATES,verb,cognition
감정,MENTAL_PREDICATES,verb,cognition
지각,MENTAL_PREDICATES,verb,cognition
촉각,MENTAL_PREDICATES,verb,cognition
의식,MENTAL_PREDICATES,verb,cognition
기분,MENTAL_PREDICATES,verb,cognition
인상,MENTAL_PREDICATES,verb,cognition
민감,MENTAL_PREDICATES,verb,cognition
경험,MENTAL_PREDICATES,verb,cognition
보다,MENTAL_PREDICATES,verb,cognition
시각,MENTAL_PREDICATES,verb,cognition
시력,MENTAL_PREDICATES,verb,cognition
관찰하다,MENTAL_PREDICATES,verb,cognition
목격하다,MENTAL_PREDICATES,verb,cognition
주목하다,MENTAL_PREDICATES,verb,cognition
발견하다,MENTAL_PREDICATES,verb,cognition
검사하다,MENTAL_PREDICATES,verb,cognition
눈,MENTAL_PREDICATES,verb,cognition
광학적,MENTAL_PREDICATES,verb,cognition
듣다,MENTAL_PREDICATES,verb,cognition
청각,MENTAL_PREDICATES,verb,cognition
소리,MENTAL_PREDICATES,verb,cognition
음향,MENTAL_PREDICATES,verb,cognition
귀,MENTAL_PREDICATES,verb,cognition
감지하다,MENTAL_PREDICATES,verb,cognition
경청하다,MENTAL_PREDICATES,verb,cognition
음성,MENTAL_PREDICATES,verb,cognition
소음,MENTAL_PREDICATES,verb,cognition
음조,MENTAL_PREDICATES,verb,cognition
말하다,SPEECH,verb,communication
이야기하다,SPEECH,verb,communication
표현하다,SPEECH,verb,communication
진술하다,SPEECH,verb,communication
선언하다,SPEECH,verb,communication
언급하다,SPEECH,verb,communication
소통하다,SPEECH,verb,communication
발음하다,SPEECH,verb,communication
서술하다,SPEECH,verb,communication
말,SPEECH,verb,communication
말,SPEECH,verb,communication
단어,SPEECH,verb,communication
어휘,SPEECH,verb,communication
용어,SPEECH,verb,communication
언어,SPEECH,verb,communication
표현,SPEECH,verb,communication
어법,SPEECH,verb,communication
문구,SPEECH,verb,communication
용어,SPEECH,verb,communication
진실,SPEECH,verb,communication
사실,SPEECH,verb,communication
실제,SPEECH,verb,communication
진짜,SPEECH,verb,communication
정확한,SPEECH,verb,communication
올바른,SPEECH,verb,communication
성실,SPEECH,verb,communication
진정한,SPEECH,verb,communication
진리,SPEECH,verb,communication
하다,ACTIONS_EVENTS_MOVEMENT,verb,action
행하다,ACTIONS_EVENTS_MOVEMENT,verb,action
수행하다,ACTIONS_EVENTS_MOVEMENT,verb,action
실행하다,ACTIONS_EVENTS_MOVEMENT,verb,action
완수하다,ACTIONS_EVENTS_MOVEMENT,verb,action
실시하다,ACTIONS_EVENTS_MOVEMENT,verb,action
행동,ACTIONS_EVENTS_MOVEMENT,verb,action
활동,ACTIONS_EVENTS_MOVEMENT,verb,action
작업,ACTIONS_EVENTS_MOVEMENT,verb,action
기능,ACTIONS_EVENTS_MOVEMENT,verb,action
일어나다,ACTIONS_EVENTS_MOVEMENT,verb,action
발생하다,ACTIONS_EVENTS_MOVEMENT,verb,action
생기다,ACTIONS_EVENTS_MOVEMENT,verb,action
나타나다,ACTIONS_EVENTS_MOVEMENT,verb,action
전개되다,ACTIONS_EVENTS_MOVEMENT,verb,action
사건,ACTIONS_EVENTS_MOVEMENT,verb,action
현상,ACTIONS_EVENTS_MOVEMENT,verb,action
상황,ACTIONS_EVENTS_MOVEMENT,verb,action
일,ACTIONS_EVENTS_MOVEMENT,verb,action
경우,ACTIONS_EVENTS_MOVEMENT,verb,action
움직이다,ACTIONS_EVENTS_MOVEMENT,verb,action
이동하다,ACTIONS_EVENTS_MOVEMENT,verb,action
옮기다,ACTIONS_EVENTS_MOVEMENT,verb,action
전이하다,ACTIONS_EVENTS_MOVEMENT,verb,action
나아가다,ACTIONS_EVENTS_MOVEMENT,verb,action
흐르다,ACTIONS_EVENTS_MOVEMENT,verb,action
운송,ACTIONS_EVENTS_MOVEMENT,verb,action
변위,ACTIONS_EVENTS_MOVEMENT,verb,action
운동,ACTIONS_EVENTS_MOVEMENT,verb,action
여행,ACTIONS_EVENTS_MOVEMENT,verb,action
어딘가에있다,LOCATION_EXISTENCE,other,existence
위치하다,LOCATION_EXISTENCE,other,existence
존재하다,LOCATION_EXISTENCE,other,existence
거주하다,LOCATION_EXISTENCE,other,existence
머물다,LOCATION_EXISTENCE,other,existence
점유하다,LOCATION_EXISTENCE,other,existence
자리잡다,LOCATION_EXISTENCE,other,existence
있다,LOCATION_EXISTENCE,other,existence
존재,LOCATION_EXISTENCE,other,existence
현존,LOCATION_EXISTENCE,other,existence
출현,LOCATION_EXISTENCE,other,existence
현실,LOCATION_EXISTENCE,other,existence
실재,LOCATION_EXISTENCE,other,existence
실존,LOCATION_EXISTENCE,other,existence
현전,LOCATION_EXISTENCE,other,existence
이다,LOCATION_EXISTENCE,other,existence
되다,LOCATION_EXISTENCE,other,existence
존재,LOCATION_EXISTENCE,other,existence
본질,LOCATION_EXISTENCE,other,existence
성질,LOCATION_EXISTENCE,other,existence
실체,LOCATION_EXISTENCE,other,existence
상태,LOCATION_EXISTENCE,other,existence
정체성,LOCATION_EXISTENCE,other,existence
속성,LOCATION_EXISTENCE,other,existence
나의것,LOCATION_EXISTENCE,other,existence
소유,LOCATION_EXISTENCE,other,existence
소속,LOCATION_EXISTENCE,other,existence
재산,LOCATION_EXISTENCE,other,existence
소유권,LOCATION_EXISTENCE,other,existence
점유,LOCATION_EXISTENCE,other,existence
귀속,LOCATION_EXISTENCE,other,existence
내것,LOCATION_EXISTENCE,other,existence
살다,LIFE_DEATH,verb,life
생명,LIFE_DEATH,verb,life
생활,LIFE_DEATH,verb,life
존재하다,LIFE_DEATH,verb,life
생존하다,LIFE_DEATH,verb,life
거주하다,LIFE_DEATH,verb,life
생물,LIFE_DEATH,verb,life
유기체,LIFE_DEATH,verb,life
호흡,LIFE_DEATH,verb,life
생기,LIFE_DEATH,verb,life
죽다,LIFE_DEATH,verb,life
사망,LIFE_DEATH,verb,life
죽음,LIFE_DEATH,verb,life
서거,LIFE_DEATH,verb,life
종결,LIFE_DEATH,verb,life
소멸,LIFE_DEATH,verb,life
멸망,LIFE_DEATH,verb,life
사망자,LIFE_DEATH,verb,life
치명적,LIFE_DEATH,verb,life
언제,TIME,other,temporal
시간,TIME,other,temporal
시각,TIME,other,temporal
시기,TIME,other,temporal
때,TIME,other,temporal
시점,TIME,other,temporal
기간,TIME,other,temporal
순간,TIME,other,temporal
시간적,TIME,other,temporal
지금,TIME,other,temporal
현재,TIME,other,temporal
당장,TIME,other,temporal
즉시,TIME,other,temporal
현대,TIME,other,temporal
오늘날,TIME,other,temporal
이순간,TIME,other,temporal
당면한,TIME,other,temporal
전에,TIME,other,temporal
이전,TIME,other,temporal
먼저,TIME,other,temporal
과거,TIME,other,temporal
앞서,TIME,other,temporal
선행,TIME,other,temporal
옛날,TIME,other,temporal
예전,TIME,other,temporal
후에,TIME,other,temporal
이후,TIME,other,temporal
다음,TIME,other,temporal
미래,TIME,other,temporal
나중,TIME,other,temporal
후속,TIME,other,temporal
뒤,TIME,other,temporal
장래,TIME,other,temporal
오랜시간,TIME,other,temporal
장기,TIME,other,temporal
오래,TIME,other,temporal
지속적,TIME,other,temporal
장구,TIME,other,temporal
영구,TIME,other,temporal
오랫동안,TIME,other,temporal
짧은시간,TIME,other,temporal
순간,TIME,other,temporal
잠시,TIME,other,temporal
일시적,TIME,other,temporal
순간적,TIME,other,temporal
단기,TIME,other,temporal
잠깐,TIME,other,temporal
한동안,TIME,other,temporal
얼마간,TIME,other,temporal
기간,TIME,other,temporal
동안,TIME,other,temporal
잠시동안,TIME,other,temporal
시기,TIME,other,temporal
일정기간,TIME,other,temporal
순간,TIME,other,temporal
찰나,TIME,other,temporal
시각,TIME,other,temporal
즉시,TIME,other,temporal
눈깜짝할사이,TIME,other,temporal
짧은순간,TIME,other,temporal
한순간,TIME,other,temporal
어디,SPACE,other,spatial
장소,SPACE,other,spatial
위치,SPACE,other,spatial
지점,SPACE,other,spatial
공간,SPACE,other,spatial
지역,SPACE,other,spatial
지리,SPACE,other,spatial
영역,SPACE,other,spatial
구역,SPACE,other,spatial
여기,SPACE,other,spatial
이곳,SPACE,other,spatial
이곳,SPACE,other,spatial
현지,SPACE,other,spatial
부근,SPACE,other,spatial
이자리,SPACE,other,spatial
현장,SPACE,other,spatial
위,SPACE,other,spatial
상부,SPACE,other,spatial
위쪽,SPACE,other,spatial
상방,SPACE,other,spatial
상단,SPACE,other,spatial
고처,SPACE,other,spatial
윗부분,SPACE,other,spatial
높은곳,SPACE,other,spatial
아래,SPACE,other,spatial
하부,SPACE,other,spatial
아래쪽,SPACE,other,spatial
하방,SPACE,other,spatial
하단,SPACE,other,spatial
밑,SPACE,other,spatial
저처,SPACE,other,spatial
아랫부분,SPACE,other,spatial
먼,SPACE,other,spatial
원거리,SPACE,other,spatial
멀리,SPACE,other,spatial
원방,SPACE,other,spatial
먼곳,SPACE,other,spatial
원격,SPACE,other,spatial
거리가먼,SPACE,other,spatial
요원한,SPACE,other,spatial
가까운,SPACE,other,spatial
인접,SPACE,other,spatial
근처,SPACE,other,spatial
부근,SPACE,other,spatial
근방,SPACE,other,spatial
가깝게,SPACE,other,spatial
이웃,SPACE,other,spatial
근접,SPACE,other,spatial
옆,SPACE,other,spatial
측면,SPACE,other,spatial
면,SPACE,other,spatial
가장자리,SPACE,other,spatial
곁,SPACE,other,spatial
측,SPACE,other,spatial
변,SPACE,other,spatial
방면,SPACE,other,spatial
측방,SPACE,other,spatial
안,SPACE,other,spatial
내부,SPACE,other,spatial
내측,SPACE,other,spatial
속,SPACE,other,spatial
안쪽,SPACE,other,spatial
내심,SPACE,other,spatial
중심,SPACE,other,spatial
내적,SPACE,other,spatial
실내,SPACE,other,spatial
접촉,SPACE,other,spatial
만지다,SPACE,other,spatial
촉각,SPACE,other,spatial
닿다,SPACE,other,spatial
손대다,SPACE,other,spatial
감촉,SPACE,other,spatial
촉감,SPACE,other,spatial
만짐,SPACE,other,spatial
아니다,LOGICAL_CONCEPTS,conjunction,logic
부정,LOGICAL_CONCEPTS,conjunction,logic
거부,LOGICAL_CONCEPTS,conjunction,logic
반대,LOGICAL_CONCEPTS,conjunction,logic
결여,LOGICAL_CONCEPTS,conjunction,logic
없다,LOGICAL_CONCEPTS,conjunction,logic
부인,LOGICAL_CONCEPTS,conjunction,logic
취소,LOGICAL_CONCEPTS,conjunction,logic
반대의,LOGICAL_CONCEPTS,conjunction,logic
아마,LOGICAL_CONCEPTS,conjunction,logic
어쩌면,LOGICAL_CONCEPTS,conjunction,logic
가능성,LOGICAL_CONCEPTS,conjunction,logic
혹시,LOGICAL_CONCEPTS,conjunction,logic
필시,LOGICAL_CONCEPTS,conjunction,logic
아마도,LOGICAL_CONCEPTS,conjunction,logic
불확실,LOGICAL_CONCEPTS,conjunction,logic
할수있다,LOGICAL_CONCEPTS,conjunction,logic
능력,LOGICAL_CONCEPTS,conjunction,logic
가능,LOGICAL_CONCEPTS,conjunction,logic
역량,LOGICAL_CONCEPTS,conjunction,logic
잠재력,LOGICAL_CONCEPTS,conjunction,logic
재능,LOGICAL_CONCEPTS,conjunction,logic
허용,LOGICAL_CONCEPTS,conjunction,logic
할수있는,LOGICAL_CONCEPTS,conjunction,logic
때문에,LOGICAL_CONCEPTS,conjunction,logic
이유,LOGICAL_CONCEPTS,conjunction,logic
원인,LOGICAL_CONCEPTS,conjunction,logic
동기,LOGICAL_CONCEPTS,conjunction,logic
근거,LOGICAL_CONCEPTS,conjunction,logic
설명,LOGICAL_CONCEPTS,conjunction,logic
목적,LOGICAL_CONCEPTS,conjunction,logic
기원,LOGICAL_CONCEPTS,conjunction,logic
요인,LOGICAL_CONCEPTS,conjunction,logic
인과,LOGICAL_CONCEPTS,conjunction,logic
만약,LOGICAL_CONCEPTS,conjunction,logic
~면,LOGICAL_CONCEPTS,conjunction,logic
조건,LOGICAL_CONCEPTS,conjunction,logic
가정,LOGICAL_CONCEPTS,conjunction,logic
경우,LOGICAL_CONCEPTS,conjunction,logic
상황,LOGICAL_CONCEPTS,conjunction,logic
전제,LOGICAL_CONCEPTS,conjunction,logic
가정하다,LOGICAL_CONCEPTS,conjunction,logic
매우,INTENSIFIER_AUGMENTOR,adverb,degree
아주,INTENSIFIER_AUGMENTOR,adverb,degree
대단히,INTENSIFIER_AUGMENTOR,adverb,degree
몹시,INTENSIFIER_AUGMENTOR,adverb,degree
극도로,INTENSIFIER_AUGMENTOR,adverb,degree
상당히,INTENSIFIER_AUGMENTOR,adverb,degree
특별히,INTENSIFIER_AUGMENTOR,adverb,degree
정도,INTENSIFIER_AUGMENTOR,adverb,degree
강도,INTENSIFIER_AUGMENTOR,adverb,degree
더,INTENSIFIER_AUGMENTOR,adverb,degree
추가,INTENSIFIER_AUGMENTOR,adverb,degree
더많은,INTENSIFIER_AUGMENTOR,adverb,degree
증가,INTENSIFIER_AUGMENTOR,adverb,degree
초과,INTENSIFIER_AUGMENTOR,adverb,degree
여분,INTENSIFIER_AUGMENTOR,adverb,degree
부가,INTENSIFIER_AUGMENTOR,adverb,degree
보충,INTENSIFIER_AUGMENTOR,adverb,degree
더욱,INTENSIFIER_AUGMENTOR,adverb,degree
같은,SIMILARITY,other,comparison
유사한,SIMILARITY,other,comparison
비슷한,SIMILARITY,other,comparison
동일한,SIMILARITY,other,comparison
상응하는,SIMILARITY,other,comparison
유사성,SIMILARITY,other,comparison
닮은,SIMILARITY,other,comparison
비교되는,SIMILARITY,other,comparison
