word,domain,type,note
190,integer,number,
191,integer,number,
192,integer,number,
193,integer,number,
194,integer,number,
195,integer,number,
196,integer,number,
197,integer,number,
198,integer,number,
199,integer,number,
200,integer,number,
201,integer,number,
202,integer,number,
203,integer,number,
204,integer,number,
205,integer,number,
206,integer,number,
207,integer,number,
208,integer,number,
209,integer,number,
210,integer,number,
211,integer,number,
212,integer,number,
213,integer,number,
214,integer,number,
215,integer,number,
216,integer,number,
217,integer,number,
218,integer,number,
219,integer,number,
220,integer,number,
221,integer,number,
222,integer,number,
223,integer,number,
224,integer,number,
225,integer,number,
226,integer,number,
227,integer,number,
228,integer,number,
229,integer,number,
230,integer,number,
231,integer,number,
232,integer,number,
233,integer,number,
234,integer,number,
235,integer,number,
236,integer,number,
237,integer,number,
238,integer,number,
239,integer,number,
240,integer,number,
241,integer,number,
242,integer,number,
243,integer,number,
244,integer,number,
245,integer,number,
246,integer,number,
247,integer,number,
248,integer,number,
249,integer,number,
250,integer,number,
251,integer,number,
252,integer,number,
253,integer,number,
254,integer,number,
255,integer,number,
256,integer,number,
257,integer,number,
258,integer,number,
259,integer,number,
260,integer,number,
261,integer,number,
262,integer,number,
263,integer,number,
264,integer,number,
265,integer,number,
266,integer,number,
267,integer,number,
268,integer,number,
269,integer,number,
270,integer,number,
271,integer,number,
272,integer,number,
273,integer,number,
274,integer,number,
275,integer,number,
276,integer,number,
277,integer,number,
278,integer,number,
279,integer,number,
280,integer,number,
281,integer,number,
282,integer,number,
283,integer,number,
284,integer,number,
285,integer,number,
286,integer,number,
287,integer,number,
288,integer,number,
289,integer,number,
290,integer,number,
291,integer,number,
292,integer,number,
293,integer,number,
294,integer,number,
295,integer,number,
296,integer,number,
297,integer,number,
298,integer,number,
299,integer,number,
300,integer,number,
301,integer,number,
302,integer,number,
303,integer,number,
304,integer,number,
305,integer,number,
306,integer,number,
307,integer,number,
308,integer,number,
309,integer,number,
310,integer,number,
311,integer,number,
312,integer,number,
313,integer,number,
314,integer,number,
315,integer,number,
316,integer,number,
317,integer,number,
318,integer,number,
319,integer,number,
320,integer,number,
321,integer,number,
322,integer,number,
323,integer,number,
324,integer,number,
325,integer,number,
326,integer,number,
327,integer,number,
328,integer,number,
329,integer,number,
330,integer,number,
331,integer,number,
332,integer,number,
333,integer,number,
334,integer,number,
335,integer,number,
336,integer,number,
337,integer,number,
338,integer,number,
339,integer,number,
340,integer,number,
341,integer,number,
342,integer,number,
343,integer,number,
344,integer,number,
345,integer,number,
346,integer,number,
347,integer,number,
348,integer,number,
349,integer,number,
350,integer,number,
351,integer,number,
352,integer,number,
353,integer,number,
354,integer,number,
355,integer,number,
356,integer,number,
357,integer,number,
358,integer,number,
359,integer,number,
360,integer,number,
361,integer,number,
362,integer,number,
363,integer,number,
364,integer,number,
365,integer,number,
366,integer,number,
367,integer,number,
368,integer,number,
369,integer,number,
370,integer,number,
371,integer,number,
372,integer,number,
373,integer,number,
374,integer,number,
375,integer,number,
376,integer,number,
377,integer,number,
378,integer,number,
379,integer,number,
380,integer,number,
381,integer,number,
382,integer,number,
383,integer,number,
384,integer,number,
385,integer,number,
386,integer,number,
387,integer,number,
388,integer,number,
389,integer,number,
390,integer,number,
391,integer,number,
392,integer,number,
393,integer,number,
394,integer,number,
395,integer,number,
396,integer,number,
397,integer,number,
398,integer,number,
399,integer,number,
400,integer,number,
401,integer,number,
402,integer,number,
403,integer,number,
404,integer,number,
405,integer,number,
406,integer,number,
407,integer,number,
408,integer,number,
409,integer,number,
410,integer,number,
411,integer,number,
412,integer,number,
413,integer,number,
414,integer,number,
415,integer,number,
416,integer,number,
417,integer,number,
418,integer,number,
419,integer,number,
420,integer,number,
421,integer,number,
422,integer,number,
423,integer,number,
424,integer,number,
425,integer,number,
426,integer,number,
427,integer,number,
428,integer,number,
429,integer,number,
430,integer,number,
431,integer,number,
432,integer,number,
433,integer,number,
434,integer,number,
435,integer,number,
436,integer,number,
437,integer,number,
438,integer,number,
439,integer,number,
440,integer,number,
441,integer,number,
442,integer,number,
443,integer,number,
444,integer,number,
445,integer,number,
446,integer,number,
447,integer,number,
448,integer,number,
449,integer,number,
450,integer,number,
451,integer,number,
452,integer,number,
453,integer,number,
454,integer,number,
455,integer,number,
456,integer,number,
457,integer,number,
458,integer,number,
459,integer,number,
460,integer,number,
461,integer,number,
462,integer,number,
463,integer,number,
464,integer,number,
465,integer,number,
466,integer,number,
467,integer,number,
468,integer,number,
469,integer,number,
470,integer,number,
471,integer,number,
472,integer,number,
473,integer,number,
474,integer,number,
475,integer,number,
476,integer,number,
477,integer,number,
478,integer,number,
479,integer,number,
480,integer,number,
481,integer,number,
482,integer,number,
483,integer,number,
484,integer,number,
485,integer,number,
486,integer,number,
487,integer,number,
488,integer,number,
489,integer,number,
490,integer,number,
491,integer,number,
492,integer,number,
493,integer,number,
494,integer,number,
495,integer,number,
496,integer,number,
497,integer,number,
498,integer,number,
499,integer,number,
500,integer,number,
501,integer,number,
502,integer,number,
503,integer,number,
504,integer,number,
505,integer,number,
506,integer,number,
507,integer,number,
508,integer,number,
509,integer,number,
510,integer,number,
511,integer,number,
512,integer,number,
513,integer,number,
514,integer,number,
515,integer,number,
516,integer,number,
517,integer,number,
518,integer,number,
519,integer,number,
520,integer,number,
521,integer,number,
522,integer,number,
523,integer,number,
524,integer,number,
525,integer,number,
526,integer,number,
527,integer,number,
528,integer,number,
529,integer,number,
530,integer,number,
998,integer,number,
999,integer,number,
1000,integer,number,
negative,math,concept,
positive,math,concept,
number,math,concept,
integeter,math,concept,
real,math,concept,
mathematics,math,concept,
count,math,concept,
calculus,math,concept,
